序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1990,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,57959804,0.00,481.00,,,,餐飲支出,金錢,,,,,,,,,
1991,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1992,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,揚洋自助餐店,77918330,0.00,545.00,,,,餐飲支出,金錢,,,,,,,,,
1993,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,翰林國際企業股份有限公司,88029946,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1994,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,中港担仔麵,97884837,0.00,255.00,,,,餐飲支出,金錢,,,,,,,,,
1995,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,苑裡鎮南勢里十股坑六鄰福德宮,,0.00,1000.00,,,,為民服務費用,金錢,,0933*****,,,,,,,
1996,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,500.00,,,,油資,金錢,,,,,,,,,
1997,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,欣海濱牛肉麵,09191183,0.00,260.00,,,,餐飲支出,金錢,,,,,,,,,
1998,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1999,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,統一超商,54917346,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
2000,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,春梅家麵食館,72351530,0.00,515.00,,,,餐飲支出,金錢,,,,,,,,,
2001,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,長樂早餐店,87179994,0.00,104.00,,,,餐飲支出,金錢,,,,,,,,,
2002,蔡其昌,109年立法委員選舉,第一次賸餘,1091107,當選後與其公務有關之費用支出,吳萬得,L10*******,0.00,5000.00,,,,工資或薪津,金錢,臺中市大安區****,,,,,,,,
2003,蔡其昌,109年立法委員選舉,第一次賸餘,1091108,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,844.00,,,,油資,金錢,,,,,,,,,
2004,蔡其昌,109年立法委員選舉,第一次賸餘,1091108,當選後與其公務有關之費用支出,台灣中油,99141880,0.00,1077.00,,,,油資,金錢,,,,,,,,,
2005,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
2006,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,麥當勞,27950355,0.00,165.00,,,,餐飲支出,金錢,,,,,,,,,
2007,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,茶の魔手,38787654,0.00,45.00,,,,餐飲支出,金錢,,,,,,,,,
2008,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,好粥稻,38958208,0.00,385.00,,,,餐飲支出,金錢,,,,,,,,,
2009,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,祥尼咖啡行,45846708,0.00,1600.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2010,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,830.00,,,,餐飲支出,金錢,,,,,,,,,
2011,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,343.00,,,,餐飲支出,金錢,,,,,,,,,
2012,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,紫蓮花苑,72484172,0.00,600.00,,,,為民服務費用,金錢,,,,,,,,,
2013,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,欣鮮鍋,72493995,0.00,390.00,,,,餐飲支出,金錢,,,,,,,,,
2014,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,蛋餅控,87185139,0.00,105.00,,,,餐飲支出,金錢,,,,,,,,,
2015,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,葉子韜,A12*******,0.00,4050.00,,,,工資或薪津,金錢,臺北市中正區****,,,,,,,,
2016,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,李碧唐,L10*******,0.00,2400.00,,,,工資或薪津,金錢,臺中市清水區****,,,,,,,,
2017,蔡其昌,109年立法委員選舉,第一次賸餘,1091109,當選後與其公務有關之費用支出,林清霖,L10*******,0.00,20000.00,,,,租用競選辦事處費用,金錢,臺中市大甲區****,,,,,,,,
2018,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,595.00,,,,餐飲支出,金錢,,,,,,,,,
2019,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,525.00,,,,餐飲支出,金錢,,,,,,,,,
2020,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,李碧綺,42527505,0.00,1145.00,,,,餐飲支出,金錢,,,,,,,,,
2021,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,730.00,,,,電信費用,金錢,,,,,,,,,
2022,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,大千書局,55702666,0.00,347.00,,,,文具用品費用,金錢,,,,,,,,,
2023,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,日南鮮花店,76633722,0.00,2100.00,,,,為民服務費用,金錢,,,,,,,,,
2024,蔡其昌,109年立法委員選舉,第一次賸餘,1091110,當選後與其公務有關之費用支出,泗陽大浯江小館,77674947,0.00,740.00,,,,餐飲支出,金錢,,,,,,,,,
2025,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,計程車,,0.00,210.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
2026,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,任家擀麵,,0.00,550.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
2027,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,茶奶奶手作點心,,0.00,220.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
2028,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,南門(中繼)市場A17攤位,05171565,0.00,800.00,,,,餐飲支出,金錢,,,,,,,,,
2029,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,皇家黃牛肉麵館,48893824,0.00,1710.00,,,,餐飲支出,金錢,,,,,,,,,
2030,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,台灣中油,49039208,0.00,500.00,,,,油資,金錢,,,,,,,,,
2031,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,泉和製麵,56707345,0.00,400.00,,,,餐飲支出,金錢,,,,,,,,,
2032,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,統一超商,70766610,0.00,286.00,,,,餐飲支出,金錢,,,,,,,,,
2033,蔡其昌,109年立法委員選舉,第一次賸餘,1091111,當選後與其公務有關之費用支出,小米粒鐵板燒,82469777,0.00,150.00,,,,餐飲支出,金錢,,,,,,,,,
2034,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,越南河粉,,0.00,490.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
2035,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,676.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2036,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,935.00,,,,油資,金錢,,,,,,,,,
2037,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,麥當勞,16091744,0.00,165.00,,,,餐飲支出,金錢,,,,,,,,,
2038,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,吉緣涼麵專賣店,26244327,0.00,185.00,,,,餐飲支出,金錢,,,,,,,,,
2039,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,來怡客牛排,38849271,0.00,515.00,,,,餐飲支出,金錢,,,,,,,,,
2040,蔡其昌,109年立法委員選舉,第一次賸餘,1091112,當選後與其公務有關之費用支出,亞杜房簡餐店,48879506,0.00,684.00,,,,餐飲支出,金錢,,,,,,,,,
2041,蔡其昌,109年立法委員選舉,第一次賸餘,1091113,當選後與其公務有關之費用支出,香雞城美食店,17058764,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
2042,蔡其昌,109年立法委員選舉,第一次賸餘,1091113,當選後與其公務有關之費用支出,釉荳工作室,42500920,0.00,40.00,,,,餐飲支出,金錢,,,,,,,,,
2043,蔡其昌,109年立法委員選舉,第一次賸餘,1091113,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,525.00,,,,餐飲支出,金錢,,,,,,,,,
2044,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,麟記肉圓,,0.00,565.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
2045,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,幸之坊烘焙屋,39840951,0.00,2400.00,,,,餐飲支出,金錢,,,,,,,,,
2046,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,335.00,,,,餐飲支出,金錢,,,,,,,,,
2047,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,東海刈包大王清水中山店,47450890,0.00,110.00,,,,餐飲支出,金錢,,,,,,,,,
2048,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,台灣中油,56044607,0.00,570.00,,,,油資,金錢,,,,,,,,,
2049,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,一美餅行,56693089,0.00,230.00,,,,餐飲支出,金錢,,,,,,,,,
2050,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,清水茶香,72525461,0.00,115.00,,,,餐飲支出,金錢,,,,,,,,,
2051,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,425.00,,,,餐飲支出,金錢,,,,,,,,,
2052,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,台中市外埔區鐵山社區發展協會,87212683,0.00,1000.00,,,,為民服務費用,金錢,,,,,,,,,
2053,蔡其昌,109年立法委員選舉,第一次賸餘,1091114,當選後與其公務有關之費用支出,李碧唐,L10*******,0.00,1800.00,,,,工資或薪津,金錢,臺中市清水區****,,,,,,,,
2054,蔡其昌,109年立法委員選舉,第一次賸餘,1091115,當選後與其公務有關之費用支出,鼎鱻鮮魚湯,,0.00,560.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
2055,蔡其昌,109年立法委員選舉,第一次賸餘,1091115,當選後與其公務有關之費用支出,吉峰小吃店,26909533,0.00,144.00,,,,餐飲支出,金錢,,,,,,,,,
2056,蔡其昌,109年立法委員選舉,第一次賸餘,1091115,當選後與其公務有關之費用支出,全家便利商店,85315712,0.00,328.00,,,,餐飲支出,金錢,,,,,,,,,
2057,蔡其昌,109年立法委員選舉,第一次賸餘,1091115,當選後與其公務有關之費用支出,向上加油站,89248672,0.00,1143.00,,,,油資,金錢,,,,,,,,,
2058,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,785.00,,,,餐飲支出,金錢,,,,,,,,,
2059,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,80.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2060,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1044.00,,,,油資,金錢,,,,,,,,,
2061,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1071.00,,,,油資,金錢,,,,,,,,,
2062,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,爭鮮,28825948,0.00,110.00,,,,餐飲支出,金錢,,,,,,,,,
2063,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,廟口意麵,38778418,0.00,455.00,,,,餐飲支出,金錢,,,,,,,,,
2064,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,東北甕缸雞,39714309,0.00,4800.00,,,,餐飲支出,金錢,,,,,,,,,
2065,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,圖夏次企業社,42363221,0.00,270.00,,,,餐飲支出,金錢,,,,,,,,,
2066,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,新三元鮮花坊,45695504,0.00,16300.00,,,,為民服務費用,金錢,臺中市外埔區****,,,,,,,,
2067,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,台灣電力公司,51868406,0.00,26484.00,,,,水電瓦斯費用,金錢,臺中市清水區****,,,,,,,,
2068,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,1040.00,,,,餐飲支出,金錢,,,,,,,,,
2069,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,創業家兄弟股份有限公司,53761823,0.00,552.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2070,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,全美鮮花店,67979293,0.00,4500.00,,,,為民服務費用,金錢,,,,,,,,,
2071,蔡其昌,109年立法委員選舉,第一次賸餘,1091116,當選後與其公務有關之費用支出,自由時報,72354396,0.00,3600.00,,,,書報雜誌費用,金錢,,,,,,,,,
2072,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,計程車,,0.00,170.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
2073,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,60.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2074,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,03805305,0.00,161.00,,,,餐飲支出,金錢,,,,,,,,,
2075,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,元記行,05811295,0.00,900.00,,,,餐飲支出,金錢,,,,,,,,,
2076,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,阿騰米糕店,09252250,0.00,605.00,,,,餐飲支出,金錢,,,,,,,,,
2077,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,上雅水果行,19846366,0.00,640.00,,,,餐飲支出,金錢,,,,,,,,,
2078,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,大甲飯賣店,21810293,0.00,515.00,,,,餐飲支出,金錢,,,,,,,,,
2079,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,台灣中油,49778153,0.00,300.00,,,,油資,金錢,,,,,,,,,
2080,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,劉麵包廠,51876237,0.00,361.00,,,,餐飲支出,金錢,,,,,,,,,
2081,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,一美餅行,56693089,0.00,920.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2082,蔡其昌,109年立法委員選舉,第一次賸餘,1091117,當選後與其公務有關之費用支出,統一超商,70766610,0.00,169.00,,,,餐飲支出,金錢,,,,,,,,,
2083,蔡其昌,109年立法委員選舉,第一次賸餘,1091118,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,56.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
2084,蔡其昌,109年立法委員選舉,第一次賸餘,1091118,當選後與其公務有關之費用支出,欣海濱牛肉麵,09191183,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
2085,蔡其昌,109年立法委員選舉,第一次賸餘,1091118,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,845.00,,,,餐飲支出,金錢,,,,,,,,,
2086,蔡其昌,109年立法委員選舉,第一次賸餘,1091118,當選後與其公務有關之費用支出,青島排骨小吃店,18104528,0.00,575.00,,,,餐飲支出,金錢,,,,,,,,,
